,,,Spring Components,,,Dcover No Jcover fuzz,time(Seconds):,780,Dcover Jcover-fuzz,time(Seconds):,1411,Jcover test verification on,time(Seconds):,725
GROUP,PACKAGE,CLASS,@Service,@Controller,Info,LINE_MISSED,LINE_COVERED,Coverage,LINE_MISSED,LINE_COVERED,Coverage,LINE_MISSED,LINE_COVERED,Coverage
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.function,NamedParameterTypes,,,,29,23,0.4423076923076923,29,23,0.4423076923076923,52,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.function,FunctionDefinition,,,,3,12,0.8,3,12,0.8,10,5,0.3333333333333333
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.function,ContextEntry,,,,0,8,1.0,0,8,1.0,2,6,0.75
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.function,ContextEntryKey,,,,1,7,0.875,1,7,0.875,3,5,0.625
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.function,Parameters,,,,0,1,1.0,0,1,1.0,0,1,1.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.function,Conversion,,,,9,11,0.55,9,11,0.55,6,14,0.7
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.function,FormalParameter,,,,5,17,0.7727272727272727,5,17,0.7727272727272727,7,15,0.6818181818181818
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.function,PositionalParameters,,,,16,17,0.5151515151515151,16,17,0.5151515151515151,16,17,0.5151515151515151
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.function,PositionalParameterTypes,,,,28,19,0.40425531914893614,28,19,0.40425531914893614,12,35,0.7446808510638298
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.function,ParameterTypes,,,,8,8,0.5,8,8,0.5,0,16,1.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.function,NamedParameterConversions,,,,15,12,0.4444444444444444,15,12,0.4444444444444444,4,23,0.8518518518518519
jDMN: Core,com.gs.dmn.runtime.annotation,HitPolicy,,,,1,16,0.9411764705882353,0,17,1.0,1,16,0.9411764705882353
jDMN: Core,com.gs.dmn.runtime.annotation,AnnotationSet,,,,4,6,0.6,4,6,0.6,0,10,1.0
jDMN: Core,com.gs.dmn.runtime.annotation,ExpressionKind,,,,7,17,0.7083333333333334,7,17,0.7083333333333334,7,17,0.7083333333333334
jDMN: Core,com.gs.dmn.runtime.annotation,DRGElementKind,,,,5,13,0.7222222222222222,5,13,0.7222222222222222,5,13,0.7222222222222222
jDMN: Core,com.gs.dmn.runtime.annotation,Annotation,,,,4,15,0.7894736842105263,4,15,0.7894736842105263,9,10,0.5263157894736842
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression,PathExpression,,,,2,18,0.9,2,18,0.9,16,4,0.2
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression,IteratorDomain,,,,0,1,1.0,0,1,1.0,0,1,1.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression,Name,,,,0,8,1.0,0,8,1.0,4,4,0.5
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression,QualifiedName,,,,2,8,0.8,2,8,0.8,10,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression,Iterator,,,,0,8,1.0,0,8,1.0,2,6,0.75
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression,ExpressionList,,,,0,15,1.0,0,15,1.0,11,4,0.26666666666666666
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression,Expression,,,,15,20,0.5714285714285714,15,20,0.5714285714285714,32,3,0.08571428571428572
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression,ExpressionIteratorDomain,,,,0,9,1.0,0,9,1.0,4,5,0.5555555555555556
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression,NamedExpression,,,,12,1,0.07692307692307693,12,1,0.07692307692307693,12,1,0.07692307692307693
